"gt_order","gt_id","gt_label","gt_abbr","pred_order","pred_id","pred_label","pred_abbr","count","row_total","source_row_percent","within_row_proportion"
12,"12","Chaetodon capistratus","Cha.capi",22,"22","Haemulon plumierii","Hae.plum",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",24,"24","Haemulon sciurus","Hae.sciu",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",25,"25","Halichoeres spp","Hal.spp",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",26,"26","Holacanthus spp","Hol.spp",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",27,"27","Kyphosus spp","Kyp.spp",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",28,"28","Lachnolaimus maximus","Lac.maxi",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",29,"29","Lutjanus analis","Lut.anal",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",30,"30","Lutjanus griseus","Lut.gris",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",31,"31","Lutjanus jocu","Lut.jocu",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",32,"32","Mycteroperca spp","Myc.spp",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",33,"33","Nicholsina usta","Nic.usta",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",34,"34","Ocyurus chrysurus","Ocy.chry",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",35,"35","Pomacanthus arcuatus","Pom.arcu",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",36,"36","Pomacanthus paru","Pom.paru",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",37,"37","Rhomboplites aurorubens","Rho.auro",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",38,"38","Scarus coelestinus","Sca.coel",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",39,"39","Scarus coeruleus","Sca.coer",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",40,"40","Scarus guacamaia","Sca.guac",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",41,"41","Scarus iseri","Sca.iser",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",42,"42","Scarus juvenil","Sca.juv",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",43,"43","Scarus taeniopterus","Sca.taen",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",44,"44","Scarus vetula","Sca.vetu",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",45,"45","Sparisoma aurofrenatum","Spa.auro",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",46,"46","Sparisoma chrysopterum","Spa.chry",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",48,"48","Sparisoma viride","Spa.viri",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",49,"49","Sparisoma viride FI","Spa.viri FI",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",50,"50","Sphyraena barracuda","Sph.barr",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",51,"51","Urobatis jamaicensis","Uro.jama",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",52,"52","unidentifiable","Unident.",0,15,0,0
12,"12","Chaetodon capistratus","Cha.capi",53,"background","No matched prediction","No match",1,15,6.66666666666667,0.0666666666666667
13,"13","Chaetodon ocellatus","Cha.ocel",1,"1","Abudefduf saxatilis","Abu.saxa",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",2,"2","Acanthurus chirurgus","Aca.chir",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",3,"3","Acanthurus coeruleus","Aca.coer",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",4,"4","Anisotremus virginicus","Ani.virg",2,26,7.69230769230769,0.0769230769230769
13,"13","Chaetodon ocellatus","Cha.ocel",5,"5","Azurina cyanea","Azu.cyan",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",6,"6","Bodianus rufus","Bod.rufu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",7,"7","Calamus spp","Cal.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",8,"8","Caranx bartholomaei","Car.bart",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",9,"9","Caranx latus","Car.latu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",10,"10","Caranx ruber","Car.rube",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",11,"11","Cephalopholis cruentata","Cep.crue",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",12,"12","Chaetodon capistratus","Cha.capi",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",13,"13","Chaetodon ocellatus","Cha.ocel",14,26,53.8461538461538,0.538461538461538
13,"13","Chaetodon ocellatus","Cha.ocel",14,"14","Chaetodon sedentarius","Cha.sede",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",15,"15","Chaetodon striatus","Cha.stri",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",16,"16","Chromis scotti","Chr.scot",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",17,"17","Diodon spp","Dio.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",18,"18","Epinephelus spp","Epi.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",19,"19","Ginglymostoma cirratum","Gin.cirr",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",20,"20","Haemulon flavolineatum","Hae.flav",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",21,"21","Haemulon juvenil","Hae.juv",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",22,"22","Haemulon plumierii","Hae.plum",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",24,"24","Haemulon sciurus","Hae.sciu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",25,"25","Halichoeres spp","Hal.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",26,"26","Holacanthus spp","Hol.spp",3,26,11.5384615384615,0.115384615384615
13,"13","Chaetodon ocellatus","Cha.ocel",27,"27","Kyphosus spp","Kyp.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",28,"28","Lachnolaimus maximus","Lac.maxi",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",29,"29","Lutjanus analis","Lut.anal",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",30,"30","Lutjanus griseus","Lut.gris",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",31,"31","Lutjanus jocu","Lut.jocu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",32,"32","Mycteroperca spp","Myc.spp",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",33,"33","Nicholsina usta","Nic.usta",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",34,"34","Ocyurus chrysurus","Ocy.chry",1,26,3.84615384615385,0.0384615384615385
13,"13","Chaetodon ocellatus","Cha.ocel",35,"35","Pomacanthus arcuatus","Pom.arcu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",36,"36","Pomacanthus paru","Pom.paru",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",37,"37","Rhomboplites aurorubens","Rho.auro",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",38,"38","Scarus coelestinus","Sca.coel",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",39,"39","Scarus coeruleus","Sca.coer",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",40,"40","Scarus guacamaia","Sca.guac",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",41,"41","Scarus iseri","Sca.iser",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",42,"42","Scarus juvenil","Sca.juv",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",43,"43","Scarus taeniopterus","Sca.taen",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",44,"44","Scarus vetula","Sca.vetu",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",45,"45","Sparisoma aurofrenatum","Spa.auro",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",46,"46","Sparisoma chrysopterum","Spa.chry",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",48,"48","Sparisoma viride","Spa.viri",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",49,"49","Sparisoma viride FI","Spa.viri FI",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",50,"50","Sphyraena barracuda","Sph.barr",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",51,"51","Urobatis jamaicensis","Uro.jama",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",52,"52","unidentifiable","Unident.",0,26,0,0
13,"13","Chaetodon ocellatus","Cha.ocel",53,"background","No matched prediction","No match",6,26,23.0769230769231,0.230769230769231
14,"14","Chaetodon sedentarius","Cha.sede",1,"1","Abudefduf saxatilis","Abu.saxa",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",2,"2","Acanthurus chirurgus","Aca.chir",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",3,"3","Acanthurus coeruleus","Aca.coer",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",4,"4","Anisotremus virginicus","Ani.virg",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",5,"5","Azurina cyanea","Azu.cyan",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",6,"6","Bodianus rufus","Bod.rufu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",7,"7","Calamus spp","Cal.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",8,"8","Caranx bartholomaei","Car.bart",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",9,"9","Caranx latus","Car.latu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",10,"10","Caranx ruber","Car.rube",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",11,"11","Cephalopholis cruentata","Cep.crue",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",12,"12","Chaetodon capistratus","Cha.capi",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",13,"13","Chaetodon ocellatus","Cha.ocel",1,23,4.34782608695652,0.0434782608695652
14,"14","Chaetodon sedentarius","Cha.sede",14,"14","Chaetodon sedentarius","Cha.sede",16,23,69.5652173913043,0.695652173913043
14,"14","Chaetodon sedentarius","Cha.sede",15,"15","Chaetodon striatus","Cha.stri",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",16,"16","Chromis scotti","Chr.scot",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",17,"17","Diodon spp","Dio.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",18,"18","Epinephelus spp","Epi.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",19,"19","Ginglymostoma cirratum","Gin.cirr",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",20,"20","Haemulon flavolineatum","Hae.flav",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",21,"21","Haemulon juvenil","Hae.juv",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",22,"22","Haemulon plumierii","Hae.plum",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",24,"24","Haemulon sciurus","Hae.sciu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",25,"25","Halichoeres spp","Hal.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",26,"26","Holacanthus spp","Hol.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",27,"27","Kyphosus spp","Kyp.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",28,"28","Lachnolaimus maximus","Lac.maxi",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",29,"29","Lutjanus analis","Lut.anal",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",30,"30","Lutjanus griseus","Lut.gris",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",31,"31","Lutjanus jocu","Lut.jocu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",32,"32","Mycteroperca spp","Myc.spp",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",33,"33","Nicholsina usta","Nic.usta",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",34,"34","Ocyurus chrysurus","Ocy.chry",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",35,"35","Pomacanthus arcuatus","Pom.arcu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",36,"36","Pomacanthus paru","Pom.paru",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",37,"37","Rhomboplites aurorubens","Rho.auro",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",38,"38","Scarus coelestinus","Sca.coel",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",39,"39","Scarus coeruleus","Sca.coer",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",40,"40","Scarus guacamaia","Sca.guac",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",41,"41","Scarus iseri","Sca.iser",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",42,"42","Scarus juvenil","Sca.juv",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",43,"43","Scarus taeniopterus","Sca.taen",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",44,"44","Scarus vetula","Sca.vetu",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",45,"45","Sparisoma aurofrenatum","Spa.auro",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",46,"46","Sparisoma chrysopterum","Spa.chry",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",48,"48","Sparisoma viride","Spa.viri",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",49,"49","Sparisoma viride FI","Spa.viri FI",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",50,"50","Sphyraena barracuda","Sph.barr",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",51,"51","Urobatis jamaicensis","Uro.jama",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",52,"52","unidentifiable","Unident.",0,23,0,0
14,"14","Chaetodon sedentarius","Cha.sede",53,"background","No matched prediction","No match",6,23,26.0869565217391,0.260869565217391
15,"15","Chaetodon striatus","Cha.stri",1,"1","Abudefduf saxatilis","Abu.saxa",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",2,"2","Acanthurus chirurgus","Aca.chir",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",3,"3","Acanthurus coeruleus","Aca.coer",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",4,"4","Anisotremus virginicus","Ani.virg",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",5,"5","Azurina cyanea","Azu.cyan",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",6,"6","Bodianus rufus","Bod.rufu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",7,"7","Calamus spp","Cal.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",8,"8","Caranx bartholomaei","Car.bart",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",9,"9","Caranx latus","Car.latu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",10,"10","Caranx ruber","Car.rube",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",11,"11","Cephalopholis cruentata","Cep.crue",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",12,"12","Chaetodon capistratus","Cha.capi",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",13,"13","Chaetodon ocellatus","Cha.ocel",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",14,"14","Chaetodon sedentarius","Cha.sede",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",15,"15","Chaetodon striatus","Cha.stri",21,25,84,0.84
15,"15","Chaetodon striatus","Cha.stri",16,"16","Chromis scotti","Chr.scot",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",17,"17","Diodon spp","Dio.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",18,"18","Epinephelus spp","Epi.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",19,"19","Ginglymostoma cirratum","Gin.cirr",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",20,"20","Haemulon flavolineatum","Hae.flav",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",21,"21","Haemulon juvenil","Hae.juv",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",22,"22","Haemulon plumierii","Hae.plum",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",24,"24","Haemulon sciurus","Hae.sciu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",25,"25","Halichoeres spp","Hal.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",26,"26","Holacanthus spp","Hol.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",27,"27","Kyphosus spp","Kyp.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",28,"28","Lachnolaimus maximus","Lac.maxi",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",29,"29","Lutjanus analis","Lut.anal",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",30,"30","Lutjanus griseus","Lut.gris",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",31,"31","Lutjanus jocu","Lut.jocu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",32,"32","Mycteroperca spp","Myc.spp",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",33,"33","Nicholsina usta","Nic.usta",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",34,"34","Ocyurus chrysurus","Ocy.chry",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",35,"35","Pomacanthus arcuatus","Pom.arcu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",36,"36","Pomacanthus paru","Pom.paru",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",37,"37","Rhomboplites aurorubens","Rho.auro",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",38,"38","Scarus coelestinus","Sca.coel",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",39,"39","Scarus coeruleus","Sca.coer",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",40,"40","Scarus guacamaia","Sca.guac",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",41,"41","Scarus iseri","Sca.iser",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",42,"42","Scarus juvenil","Sca.juv",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",43,"43","Scarus taeniopterus","Sca.taen",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",44,"44","Scarus vetula","Sca.vetu",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",45,"45","Sparisoma aurofrenatum","Spa.auro",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",46,"46","Sparisoma chrysopterum","Spa.chry",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",48,"48","Sparisoma viride","Spa.viri",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",49,"49","Sparisoma viride FI","Spa.viri FI",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",50,"50","Sphyraena barracuda","Sph.barr",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",51,"51","Urobatis jamaicensis","Uro.jama",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",52,"52","unidentifiable","Unident.",0,25,0,0
15,"15","Chaetodon striatus","Cha.stri",53,"background","No matched prediction","No match",4,25,16,0.16
16,"16","Chromis scotti","Chr.scot",1,"1","Abudefduf saxatilis","Abu.saxa",0,35,0,0
16,"16","Chromis scotti","Chr.scot",2,"2","Acanthurus chirurgus","Aca.chir",0,35,0,0
16,"16","Chromis scotti","Chr.scot",3,"3","Acanthurus coeruleus","Aca.coer",0,35,0,0
16,"16","Chromis scotti","Chr.scot",4,"4","Anisotremus virginicus","Ani.virg",0,35,0,0
16,"16","Chromis scotti","Chr.scot",5,"5","Azurina cyanea","Azu.cyan",0,35,0,0
16,"16","Chromis scotti","Chr.scot",6,"6","Bodianus rufus","Bod.rufu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",7,"7","Calamus spp","Cal.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",8,"8","Caranx bartholomaei","Car.bart",0,35,0,0
16,"16","Chromis scotti","Chr.scot",9,"9","Caranx latus","Car.latu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",10,"10","Caranx ruber","Car.rube",0,35,0,0
16,"16","Chromis scotti","Chr.scot",11,"11","Cephalopholis cruentata","Cep.crue",0,35,0,0
16,"16","Chromis scotti","Chr.scot",12,"12","Chaetodon capistratus","Cha.capi",0,35,0,0
16,"16","Chromis scotti","Chr.scot",13,"13","Chaetodon ocellatus","Cha.ocel",0,35,0,0
16,"16","Chromis scotti","Chr.scot",14,"14","Chaetodon sedentarius","Cha.sede",0,35,0,0
16,"16","Chromis scotti","Chr.scot",15,"15","Chaetodon striatus","Cha.stri",0,35,0,0
16,"16","Chromis scotti","Chr.scot",16,"16","Chromis scotti","Chr.scot",31,35,88.5714285714286,0.885714285714286
16,"16","Chromis scotti","Chr.scot",17,"17","Diodon spp","Dio.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",18,"18","Epinephelus spp","Epi.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",19,"19","Ginglymostoma cirratum","Gin.cirr",0,35,0,0
16,"16","Chromis scotti","Chr.scot",20,"20","Haemulon flavolineatum","Hae.flav",0,35,0,0
16,"16","Chromis scotti","Chr.scot",21,"21","Haemulon juvenil","Hae.juv",0,35,0,0
16,"16","Chromis scotti","Chr.scot",22,"22","Haemulon plumierii","Hae.plum",0,35,0,0
16,"16","Chromis scotti","Chr.scot",23,"23","Haemulon plumierii juvenil","Hae.plum juv",0,35,0,0
16,"16","Chromis scotti","Chr.scot",24,"24","Haemulon sciurus","Hae.sciu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",25,"25","Halichoeres spp","Hal.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",26,"26","Holacanthus spp","Hol.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",27,"27","Kyphosus spp","Kyp.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",28,"28","Lachnolaimus maximus","Lac.maxi",0,35,0,0
16,"16","Chromis scotti","Chr.scot",29,"29","Lutjanus analis","Lut.anal",0,35,0,0
16,"16","Chromis scotti","Chr.scot",30,"30","Lutjanus griseus","Lut.gris",0,35,0,0
16,"16","Chromis scotti","Chr.scot",31,"31","Lutjanus jocu","Lut.jocu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",32,"32","Mycteroperca spp","Myc.spp",0,35,0,0
16,"16","Chromis scotti","Chr.scot",33,"33","Nicholsina usta","Nic.usta",0,35,0,0
16,"16","Chromis scotti","Chr.scot",34,"34","Ocyurus chrysurus","Ocy.chry",0,35,0,0
16,"16","Chromis scotti","Chr.scot",35,"35","Pomacanthus arcuatus","Pom.arcu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",36,"36","Pomacanthus paru","Pom.paru",0,35,0,0
16,"16","Chromis scotti","Chr.scot",37,"37","Rhomboplites aurorubens","Rho.auro",0,35,0,0
16,"16","Chromis scotti","Chr.scot",38,"38","Scarus coelestinus","Sca.coel",0,35,0,0
16,"16","Chromis scotti","Chr.scot",39,"39","Scarus coeruleus","Sca.coer",0,35,0,0
16,"16","Chromis scotti","Chr.scot",40,"40","Scarus guacamaia","Sca.guac",0,35,0,0
16,"16","Chromis scotti","Chr.scot",41,"41","Scarus iseri","Sca.iser",0,35,0,0
16,"16","Chromis scotti","Chr.scot",42,"42","Scarus juvenil","Sca.juv",0,35,0,0
16,"16","Chromis scotti","Chr.scot",43,"43","Scarus taeniopterus","Sca.taen",0,35,0,0
16,"16","Chromis scotti","Chr.scot",44,"44","Scarus vetula","Sca.vetu",0,35,0,0
16,"16","Chromis scotti","Chr.scot",45,"45","Sparisoma aurofrenatum","Spa.auro",0,35,0,0
16,"16","Chromis scotti","Chr.scot",46,"46","Sparisoma chrysopterum","Spa.chry",0,35,0,0
16,"16","Chromis scotti","Chr.scot",47,"47","Sparisoma rubripinne FI","Spa.rubr FI",0,35,0,0
16,"16","Chromis scotti","Chr.scot",48,"48","Sparisoma viride","Spa.viri",0,35,0,0
16,"16","Chromis scotti","Chr.scot",49,"49","Sparisoma viride FI","Spa.viri FI",0,35,0,0
16,"16","Chromis scotti","Chr.scot",50,"50","Sphyraena barracuda","Sph.barr",0,35,0,0
16,"16","Chromis scotti","Chr.scot",51,"51","Urobatis jamaicensis","Uro.jama",0,35,0,0
16,"16","Chromis scotti","Chr.scot",52,"52","unidentifiable","Unident.",0,35,0,0
16,"16","Chromis scotti","Chr.scot",53,"background","No matched prediction","No match",4,35,11.4285714285714,0.114285714285714
17,"17","Diodon spp","Dio.spp",1,"1","Abudefduf saxatilis","Abu.saxa",0,34,0,0
17,"17","Diodon spp","Dio.spp",2,"2","Acanthurus chirurgus","Aca.chir",0,34,0,0
17,"17","Diodon spp","Dio.spp",3,"3","Acanthurus coeruleus","Aca.coer",0,34,0,0
17,"17","Diodon spp","Dio.spp",4,"4","Anisotremus virginicus","Ani.virg",0,34,0,0
17,"17","Diodon spp","Dio.spp",5,"5","Azurina cyanea","Azu.cyan",0,34,0,0
17,"17","Diodon spp","Dio.spp",6,"6","Bodianus rufus","Bod.rufu",0,34,0,0
17,"17","Diodon spp","Dio.spp",7,"7","Calamus spp","Cal.spp",0,34,0,0
17,"17","Diodon spp","Dio.spp",8,"8","Caranx bartholomaei","Car.bart",0,34,0,0
17,"17","Diodon spp","Dio.spp",9,"9","Caranx latus","Car.latu",0,34,0,0
17,"17","Diodon spp","Dio.spp",10,"10","Caranx ruber","Car.rube",0,34,0,0
17,"17","Diodon spp","Dio.spp",11,"11","Cephalopholis cruentata","Cep.crue",0,34,0,0
17,"17","Diodon spp","Dio.spp",12,"12","Chaetodon capistratus","Cha.capi",0,34,0,0
17,"17","Diodon spp","Dio.spp",13,"13","Chaetodon ocellatus","Cha.ocel",0,34,0,0
17,"17","Diodon spp","Dio.spp",14,"14","Chaetodon sedentarius","Cha.sede",0,34,0,0
17,"17","Diodon spp","Dio.spp",15,"15","Chaetodon striatus","Cha.stri",0,34,0,0
