"project_image_filename","operational_class","split","source_url","source_platform","provenance_status","notes","workbook_sheet","workbook_row","workbook_species","workbook_local_key","url_domain","url_format_valid","inaturalist_photo_id","inaturalist_observation_id","creator","license","exported_file_count","source_instance","match_method","normalized_match_key"
"Epinephelus-itajara_38.jpeg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/71867106","iNaturalist","URL_RECOVERED","","iNaturalist","2013","Epinephelus itajara","Epinephelus itajara_38","mexico.inaturalist.org","TRUE","71867106","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara38"
"Epinephelus-itajara_39.jpg","Caranx latus; Epinephelus spp; unidentifiable","train","https://mexico.inaturalist.org/photos/54415380","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Caranx latus; Epinephelus spp; unidentifiable.","iNaturalist","2014","Epinephelus itajara","Epinephelus itajara_39","mexico.inaturalist.org","TRUE","54415380","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara39"
"Epinephelus-itajara_3.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/47713240","iNaturalist","URL_RECOVERED","","iNaturalist","1978","Epinephelus itajara","Epinephelus itajara_3","mexico.inaturalist.org","TRUE","47713240","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara3"
"Epinephelus-itajara_40.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/416965709","iNaturalist","URL_RECOVERED","","iNaturalist","2015","Epinephelus itajara","Epinephelus itajara_40","mexico.inaturalist.org","TRUE","416965709","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara40"
"Epinephelus-itajara_41.jpg","Abudefduf saxatilis; Epinephelus spp; Haemulon sciurus; unidentifiable","train","https://mexico.inaturalist.org/photos/32759774","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Abudefduf saxatilis; Epinephelus spp; Haemulon sciurus; unidentifiable.","iNaturalist","2016","Epinephelus itajara","Epinephelus itajara_41","mexico.inaturalist.org","TRUE","32759774","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara41"
"Epinephelus-itajara_42.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/32759820","iNaturalist","URL_RECOVERED","","iNaturalist","2017","Epinephelus itajara","Epinephelus itajara_42","mexico.inaturalist.org","TRUE","32759820","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara42"
"Epinephelus-itajara_43.png","Epinephelus spp; unidentifiable","train","https://mexico.inaturalist.org/photos/464874444","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Epinephelus spp; unidentifiable.","iNaturalist","2018","Epinephelus itajara","Epinephelus itajara_43","mexico.inaturalist.org","TRUE","464874444","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara43"
"Epinephelus-itajara_44.png","Epinephelus spp","train","https://mexico.inaturalist.org/photos/464874173","iNaturalist","URL_RECOVERED","","iNaturalist","2019","Epinephelus itajara","Epinephelus itajara_44","mexico.inaturalist.org","TRUE","464874173","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara44"
"Epinephelus-itajara_45.jpeg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/406689106","iNaturalist","URL_RECOVERED","","iNaturalist","2020","Epinephelus itajara","Epinephelus itajara_45","mexico.inaturalist.org","TRUE","406689106","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara45"
"Epinephelus-itajara_46.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/389420200","iNaturalist","URL_RECOVERED","","iNaturalist","2021","Epinephelus itajara","Epinephelus itajara_46","mexico.inaturalist.org","TRUE","389420200","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara46"
"Epinephelus-itajara_47.jpeg","Epinephelus spp; Lutjanus griseus","train","https://mexico.inaturalist.org/photos/229582601","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Epinephelus spp; Lutjanus griseus.","iNaturalist","2022","Epinephelus itajara","Epinephelus itajara_47","mexico.inaturalist.org","TRUE","229582601","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara47"
"Epinephelus-itajara_48.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/453865772","iNaturalist","URL_RECOVERED","","iNaturalist","2023","Epinephelus itajara","Epinephelus itajara_48","mexico.inaturalist.org","TRUE","453865772","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara48"
"Epinephelus-itajara_49.jpeg","Anisotremus virginicus; Epinephelus spp","train","https://mexico.inaturalist.org/photos/304475720","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Anisotremus virginicus; Epinephelus spp.","iNaturalist","2024","Epinephelus itajara","Epinephelus itajara_49","mexico.inaturalist.org","TRUE","304475720","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara49"
"Epinephelus-itajara_4.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/248987882","iNaturalist","URL_RECOVERED","","iNaturalist","1979","Epinephelus itajara","Epinephelus itajara_4","mexico.inaturalist.org","TRUE","248987882","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara4"
"Epinephelus-itajara_50.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/98481122","iNaturalist","URL_RECOVERED","","iNaturalist","2025","Epinephelus itajara","Epinephelus itajara_50","mexico.inaturalist.org","TRUE","98481122","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara50"
"Epinephelus-itajara_5.jpg","Epinephelus spp; Haemulon plumierii","train","https://mexico.inaturalist.org/photos/236943246","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon plumierii.","iNaturalist","1980","Epinephelus itajara","Epinephelus itajara_5","mexico.inaturalist.org","TRUE","236943246","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara5"
"Epinephelus-itajara_6.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/424963580","iNaturalist","URL_RECOVERED","","iNaturalist","1981","Epinephelus itajara","Epinephelus itajara_6","mexico.inaturalist.org","TRUE","424963580","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara6"
"Epinephelus-itajara_7.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/424963578","iNaturalist","URL_RECOVERED","","iNaturalist","1982","Epinephelus itajara","Epinephelus itajara_7","mexico.inaturalist.org","TRUE","424963578","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara7"
"Epinephelus-itajara_8.jpg","Epinephelus spp","train","https://mexico.inaturalist.org/photos/244817808","iNaturalist","URL_RECOVERED","","iNaturalist","1983","Epinephelus itajara","Epinephelus itajara_8","mexico.inaturalist.org","TRUE","244817808","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara8"
"Epinephelus-itajara_9.jpg","Epinephelus spp; unidentifiable","train","https://mexico.inaturalist.org/photos/481108343","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Epinephelus spp; unidentifiable.","iNaturalist","1984","Epinephelus itajara","Epinephelus itajara_9","mexico.inaturalist.org","TRUE","481108343","","","","4","","EXACT_LOCAL_KEY","epinephelusitajara9"
"Epinephelus-morio_10.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio10"
"Epinephelus-morio_11.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio11"
"Epinephelus-morio_12.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio12"
"Epinephelus-morio_13.jpeg","Epinephelus spp; Haemulon flavolineatum; unidentifiable","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon flavolineatum; unidentifiable.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio13"
"Epinephelus-morio_14.jpeg","Epinephelus spp; Haemulon flavolineatum; unidentifiable","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon flavolineatum; unidentifiable.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio14"
"Epinephelus-morio_15.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio15"
"Epinephelus-morio_16.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio16"
"Epinephelus-morio_17.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio17"
"Epinephelus-morio_19.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio19"
"Epinephelus-morio_19.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio19"
"Epinephelus-morio_1.jpg","Epinephelus spp; Haemulon sciurus; Halichoeres spp; Sparisoma rubripinne FI; unidentifiable","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon sciurus; Halichoeres spp; Sparisoma rubripinne FI; unidentifiable.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio1"
"Epinephelus-morio_20.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio20"
"Epinephelus-morio_20.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio20"
"Epinephelus-morio_21.jpeg","Epinephelus spp; unidentifiable","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected. Multiple operational classes occur in retained annotations: Epinephelus spp; unidentifiable.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio21"
"Epinephelus-morio_21.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio21"
"Epinephelus-morio_22.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio22"
"Epinephelus-morio_22.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio22"
"Epinephelus-morio_23.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio23"
"Epinephelus-morio_24.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio24"
"Epinephelus-morio_24.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio24"
"Epinephelus-morio_25.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio25"
"Epinephelus-morio_25.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio25"
"Epinephelus-morio_26.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio26"
"Epinephelus-morio_27.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio27"
"Epinephelus-morio_27.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio27"
"Epinephelus-morio_28.jpg","Epinephelus spp; Haemulon juvenil","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon juvenil.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio28"
"Epinephelus-morio_28.jpg","Epinephelus spp; Haemulon juvenil","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon juvenil.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio28"
"Epinephelus-morio_29.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio29"
"Epinephelus-morio_2.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio2"
"Epinephelus-morio_30.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio30"
"Epinephelus-morio_31.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio31"
"Epinephelus-morio_32.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio32"
"Epinephelus-morio_32.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio32"
"Epinephelus-morio_33.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio33"
"Epinephelus-morio_36.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio36"
"Epinephelus-morio_37.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio37"
"Epinephelus-morio_37.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio37"
"Epinephelus-morio_38.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio38"
"Epinephelus-morio_39.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio39"
"Epinephelus-morio_3.jpg","Acanthurus coeruleus; Epinephelus spp; Halichoeres spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Acanthurus coeruleus; Epinephelus spp; Halichoeres spp.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio3"
"Epinephelus-morio_3.jpg","Acanthurus coeruleus; Epinephelus spp; Halichoeres spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Acanthurus coeruleus; Epinephelus spp; Halichoeres spp.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio3"
"Epinephelus-morio_40.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio40"
"Epinephelus-morio_41.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio41"
"Epinephelus-morio_42.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio42"
"Epinephelus-morio_44.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio44"
"Epinephelus-morio_45.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio45"
"Epinephelus-morio_47.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio47"
"Epinephelus-morio_48.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio48"
"Epinephelus-morio_4.jpg","Epinephelus spp; Haemulon sciurus; Halichoeres spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon sciurus; Halichoeres spp.","iNaturalist","","","","","FALSE","","","","","4","1","EXACT_LOCAL_KEY","epinephelusmorio4"
"Epinephelus-morio_4.jpg","Epinephelus spp; Haemulon sciurus; Halichoeres spp","train","","iNaturalist","AMBIGUOUS_MATCH","8 exported training files share one basename, representing 2 source examples under the four-output convention; the retained keys do not assign candidate URLs to individual source instances. Multiple operational classes occur in retained annotations: Epinephelus spp; Haemulon sciurus; Halichoeres spp.","iNaturalist","","","","","FALSE","","","","","4","2","EXACT_LOCAL_KEY","epinephelusmorio4"
"Epinephelus-morio_50.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","2 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio50"
"Epinephelus-morio_5.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio5"
"Epinephelus-morio_5.png","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio5"
"Epinephelus-morio_6.jpeg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio6"
"Epinephelus-morio_7.png","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio7"
"Epinephelus-morio_8.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio8"
"Epinephelus-morio_8.png","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio8"
"Epinephelus-morio_9.jpg","Epinephelus spp","train","","iNaturalist","AMBIGUOUS_MATCH","3 distinct valid URLs share the same normalized local key; no URL was selected.","iNaturalist","","","","","FALSE","","","","","4","","EXACT_LOCAL_KEY","epinephelusmorio9"
"Haemulon-flavolineatum_11.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/354043113","iNaturalist","URL_RECOVERED","","iNaturalist","1454","Haemulon flavolineatum","Haemulon flavolineatum_11","mexico.inaturalist.org","TRUE","354043113","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum11"
"Haemulon-flavolineatum_15.jpeg","Acanthurus chirurgus; Chaetodon striatus; Haemulon flavolineatum; unidentifiable","train","https://mexico.inaturalist.org/photos/412788056","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Acanthurus chirurgus; Chaetodon striatus; Haemulon flavolineatum; unidentifiable.","iNaturalist","1458","Haemulon flavolineatum","Haemulon flavolineatum_15","mexico.inaturalist.org","TRUE","412788056","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum15"
"Haemulon-flavolineatum_16.jpeg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/257002269","iNaturalist","URL_RECOVERED","","iNaturalist","1459","Haemulon flavolineatum","Haemulon flavolineatum_16","mexico.inaturalist.org","TRUE","257002269","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum16"
"Haemulon-flavolineatum_17.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/351746490","iNaturalist","URL_RECOVERED","","iNaturalist","1460","Haemulon flavolineatum","Haemulon flavolineatum_17","mexico.inaturalist.org","TRUE","351746490","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum17"
"Haemulon-flavolineatum_18.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/351746549","iNaturalist","URL_RECOVERED","","iNaturalist","1461","Haemulon flavolineatum","Haemulon flavolineatum_18","mexico.inaturalist.org","TRUE","351746549","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum18"
"Haemulon-flavolineatum_19.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/205353445","iNaturalist","URL_RECOVERED","","iNaturalist","1462","Haemulon flavolineatum","Haemulon flavolineatum_19","mexico.inaturalist.org","TRUE","205353445","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum19"
"Haemulon-flavolineatum_21.jpeg","Haemulon flavolineatum; unidentifiable","train","https://mexico.inaturalist.org/photos/264727299","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Haemulon flavolineatum; unidentifiable.","iNaturalist","1464","Haemulon flavolineatum","Haemulon flavolineatum_21","mexico.inaturalist.org","TRUE","264727299","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum21"
"Haemulon-flavolineatum_22.jpeg","Haemulon flavolineatum; unidentifiable","train","https://mexico.inaturalist.org/photos/264727321","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Haemulon flavolineatum; unidentifiable.","iNaturalist","1465","Haemulon flavolineatum","Haemulon flavolineatum_22","mexico.inaturalist.org","TRUE","264727321","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum22"
"Haemulon-flavolineatum_23.jpg","Haemulon flavolineatum; Ocyurus chrysurus","train","https://mexico.inaturalist.org/photos/266440262","iNaturalist","URL_RECOVERED","Multiple operational classes occur in retained annotations: Haemulon flavolineatum; Ocyurus chrysurus.","iNaturalist","1466","Haemulon flavolineatum","Haemulon flavolineatum_23","mexico.inaturalist.org","TRUE","266440262","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum23"
"Haemulon-flavolineatum_24.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/266440601","iNaturalist","URL_RECOVERED","","iNaturalist","1467","Haemulon flavolineatum","Haemulon flavolineatum_24","mexico.inaturalist.org","TRUE","266440601","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum24"
"Haemulon-flavolineatum_25.jpg","Haemulon flavolineatum","train","https://mexico.inaturalist.org/photos/170356313","iNaturalist","URL_RECOVERED","","iNaturalist","1468","Haemulon flavolineatum","Haemulon flavolineatum_25","mexico.inaturalist.org","TRUE","170356313","","","","4","","EXACT_LOCAL_KEY","haemulonflavolineatum25"
